MAL_ID,Name,Score,Genres,English_name,Type,Episodes,Aired,Premiered,Studios,Source,Ranked,Popularity,Themes,Synopsis
4618,RideBack,7.29,"Action, Drama, Mecha, School, Sci-Fi",Ride Back,TV,12,"Jan 12, 2009 to Mar 30, 2009",Winter 2009,Madhouse,Manga,2405,2435,,
334,Marmalade Boy,7.49,"Comedy, Drama, Romance, Shoujo",Marmalade Boy,TV,76,"Mar 13, 1994 to Sep 3, 1995",Spring 1994,Toei Animation,Manga,1621,2436,,
4262,Koihime†Musou,6.76,"Action, Adventure, Historical, Ecchi, Martial Arts, Fantasy",Unknown,TV,12,"Jul 9, 2008 to Sep 24, 2008",Summer 2008,Doga Kobo,Visual novel,4624,2437,,
31552,Durarara!!x2 Ten: Onoroke Chakapoko,7.56,"Action, Mystery, Supernatural",Unknown,Special,1,"Jan 27, 2016",Unknown,Shuka,Light novel,1379,2438,,
35629,Skirt no Naka wa Kedamono Deshita.,5.38,"Drama, Ecchi, Romance",Unknown,TV,12,"Jul 3, 2017 to Sep 18, 2017",Summer 2017,Magic Bus,Manga,9982,2439,,
28299,Ookami Shoujo to Kuro Ouji: Gishinanki – Happening Kiss,7.29,"Comedy, Romance, School, Shoujo",Unknown,OVA,1,"Apr 24, 2015",Unknown,TYO Animations,Manga,2367,2440,,
9999,One Piece 3D: Mugiwara Chase,7.07,"Action, Adventure, Comedy, Fantasy, Shounen",Unknown,Movie,1,"Mar 19, 2011",Unknown,Toei Animation,Manga,3322,2441,,
539,Tenchi Muyou! Ryououki,7.66,"Action, Comedy, Sci-Fi, Shounen, Space",Tenchi Muyo! Ryo-Ohki,OVA,6,"Sep 25, 1992 to Mar 25, 1993",Unknown,AIC,Original,1140,2442,,
807,Tsubasa Chronicle: Tori Kago no Kuni no Himegimi,7.33,"Action, Adventure, Fantasy, Drama, Shounen",Tsubasa RESERVoir CHRoNiCLE The Movie:The Princess in the Birdcage Kingdom,Movie,1,"Aug 20, 2005",Unknown,Production I.G,Unknown,2230,2443,,
1212,Oban Star-Racers,7.51,"Adventure, Mecha, Sci-Fi, Shounen",Unknown,TV,26,"Apr 12, 2006 to Dec 6, 2006",Spring 2006,Hal Film Maker,Original,1554,2444,,
35110,Haikyuu!! Movie 3: Sainou to Sense,8.08,"Comedy, Drama, School, Shounen, Sports",Unknown,Movie,1,"Sep 15, 2017",Unknown,Production I.G,Manga,442,2445,,
32878,ēlDLIVE,6.16,"Action, Sci-Fi, Space, Police, Shounen",elDLIVE,TV,12,"Jan 8, 2017 to Mar 26, 2017",Winter 2017,Studio Pierrot,Manga,7518,2446,,
38936,Lord El-Melloi II Sei no Jikenbo: Rail Zeppelin Grace Note - Hakamori to Neko to Majutsushi,7.11,"Fantasy, Mystery, Supernatural",Unknown,Special,1,"Dec 31, 2018",Unknown,TROYCA,Light novel,3174,2447,,
34504,Seitokai Yakuindomo Movie,7.87,"Slice of Life, Comedy, School, Shounen",Unknown,Movie,1,"Jul 21, 2017",Unknown,GoHands,4-koma manga,706,2448,,
7580,Ikkitousen: Xtreme Xecutor,6.78,"Action, Ecchi, Martial Arts, School, Super Power",Unknown,TV,12,"Mar 26, 2010 to Jun 11, 2010",Spring 2010,"Arms, TNK",Manga,4529,2449,,
18851,Fate/kaleid liner Prisma☆Illya: Undoukai de Dance!,6.72,"Comedy, Magic, Fantasy",Fate/Kaleid Liner Prisma Illya:Dance at the Sports Festival!,OVA,1,"Mar 10, 2014",Unknown,SILVER LINK.,Manga,4793,2450,,
4246,Koukyoushihen Eureka Seven: Pocket ga Niji de Ippai,7.16,"Adventure, Mecha, Romance, Sci-Fi","Eureka Seven - good night, sleep tight, young lovers",Movie,1,"Apr 25, 2009",Unknown,"Bones, Kinema Citrus",Original,2948,2451,,
39417,Granbelm,6.75,"Fantasy, Magic, Mecha",Unknown,TV,13,"Jul 6, 2019 to Sep 27, 2019",Summer 2019,Nexus,Original,4687,2452,,
789,Shinigami no Ballad.,6.93,"Drama, Fantasy, Psychological, Supernatural","Momo, Girl God of Death",TV,6,"Mar 3, 2006 to Apr 7, 2006",Spring 2006,"Group TAC, Ginga Ya",Light novel,3879,2453,,
5152,Dragon Ball: Ossu! Kaettekita Son Gokuu to Nakama-tachi!!,6.9,"Action, Adventure, Comedy, Fantasy",Dragon Ball:Yo! The Return of Son-Goku and Friends!!,Special,1,"Sep 21, 2008",Unknown,Toei Animation,Manga,4034,2454,,
763,Zoids,7.38,"Action, Adventure, Comedy, Mecha, Sci-Fi",Zoids,TV,67,"Sep 4, 1999 to Dec 23, 2000",Fall 1999,Xebec,Unknown,2009,2455,,
6489,Zero no Tsukaima: Princesses no Rondo Picture Drama,6.95,"Action, Adventure, Comedy, Drama, Ecchi, Fantasy, Harem, Magic, Romance, School",Unknown,Special,7,"Sep 25, 2008 to Mar 25, 2009",Unknown,J.C.Staff,Light novel,3812,2456,,
17157,Nozoki Ana,6.5,"Comedy, Drama, Ecchi",Unknown,OVA,1,"Feb 28, 2013",Unknown,Studio Fantasia,Manga,5878,2457,,
32566,Noblesse: Pamyeol-ui Sijak,7.31,"Action, Adventure, Supernatural",Unknown,OVA,1,"Dec 4, 2015",Unknown,Studio Animal,Web manga,2280,2458,,
31621,Ooyasan wa Shishunki!,6.56,"Comedy, Slice of Life",Ooya-san wa Shishunki!,TV,12,"Jan 10, 2016 to Mar 27, 2016",Winter 2016,Seven Arcs Pictures,4-koma manga,5580,2459,,
31733,Bishoujo Senshi Sailor Moon Crystal Season III,7.72,"Demons, Magic, Romance, Shoujo",Pretty Guardian Sailor Moon Crystal Season III,TV,13,"Apr 4, 2016 to Jun 27, 2016",Spring 2016,Toei Animation,Manga,970,2460,,
10893,Kyousou Giga,6.94,"Action, Fantasy, Supernatural",Unknown,ONA,1,"Dec 1, 2011",Unknown,Toei Animation,Original,3853,2461,,
35789,Yowamushi Pedal: Glory Line,7.58,"Comedy, Drama, Shounen, Sports",Unknown,TV,25,"Jan 9, 2018 to Jun 26, 2018",Winter 2018,TMS Entertainment,Manga,1352,2462,,
23227,Mikakunin de Shinkoukei: Kamoniku tte Midori-ppoi Aji ga Suru no ne.,7.15,"Slice of Life, Comedy, Romance, Seinen",Unknown,OVA,1,"Mar 28, 2014",Unknown,Doga Kobo,4-koma manga,3004,2463,,
6064,Higurashi no Naku Koro ni Kai Specials,7.25,"Comedy, Parody",Unknown,Special,24,"Sep 21, 2007 to Aug 22, 2008",Unknown,Studio Deen,Visual novel,2574,2464,,
31665,Hibike! Euphonium: Kakedasu Monaka,7.47,"Drama, Music, School","Sound! Euphonium Episode 14 – Ready, Set, Monaka",Special,1,"Dec 16, 2015",Unknown,Kyoto Animation,Novel,1679,2465,,
2175,Kino no Tabi: The Beautiful World - Byouki no Kuni - For You,7.71,"Adventure, Drama, Fantasy",Unknown,Movie,1,"Apr 21, 2007",Unknown,Shaft,Light novel,1009,2466,,
40215,Aggressive Retsuko (ONA) 3rd Season,7.93,"Slice of Life, Comedy",Unknown,ONA,10,"Aug 27, 2020",Unknown,Fanworks,Other,637,2467,,
1614,Captain Tsubasa: Road to 2002,7.4,"Action, Sports, Shounen",Captain Tsubasa,TV,52,"Oct 7, 2001 to Oct 6, 2002",Fall 2001,"Madhouse, Group TAC",Manga,1906,2468,,
6896,Pandora Hearts Omake,7.37,Comedy,Unknown,Special,9,"Jul 24, 2009 to Mar 25, 2010",Unknown,Xebec,Manga,2008,2469,,
40351,Pokemon (2019),7.28,"Action, Adventure, Comedy, Kids, Fantasy",Pokemon Journeys:The Series,TV,Unknown,"Nov 17, 2019 to ?",Fall 2019,OLM,Game,2435,2470,,
91,Mobile Suit Gundam Wing: Endless Waltz,7.76,"Action, Drama, Mecha, Military, Sci-Fi, Space",Mobile Suit Gundam Wing:Endless Waltz,OVA,3,"Jan 25, 1997 to Jul 25, 1997",Unknown,Sunrise,Original,897,2471,,
5675,Basquash!,7.24,"Sports, Mecha, Shounen",Unknown,TV,26,"Apr 3, 2009 to Oct 2, 2009",Spring 2009,Satelight,Original,2590,2472,,
20745,Love Live! School Idol Project OVA,6.86,"Music, Slice of Life, School",Unknown,OVA,1,"Nov 27, 2013",Unknown,Sunrise,Other,4198,2473,,
5774,Seitokaichou ni Chuukoku,7.05,"Comedy, Drama, Romance, School, Yaoi","Hey, Class President!",OVA,2,"Nov 27, 2009 to Apr 30, 2010",Unknown,PrimeTime,Manga,Unknown,2474,,
33323,"Kamisama Hajimemashita: Kamisama, Shiawase ni Naru",8.09,"Comedy, Demons, Supernatural, Romance, Fantasy, Shoujo",Unknown,OVA,1,"Dec 20, 2016",Unknown,TMS Entertainment,Manga,426,2475,,
41074,Digimon Adventure:,6.77,"Action, Adventure, Comedy, Fantasy, Kids",Unknown,TV,66,"Apr 5, 2020 to ?",Spring 2020,Toei Animation,Other,4580,2476,,
41834,King,5.58,"Action, Adventure, Magic, Fantasy",Unknown,TV,26,"Oct 3, 2020 to ?",Fall 2020,"OLM, Sunrise Beyond",Game,9477,2477,,
40230,Housekishou Richard-shi no Nazo Kantei,7.16,"Drama, Mystery, Slice of Life",The Case Files of Jeweler Richard,TV,12,"Jan 9, 2020 to Mar 26, 2020",Winter 2020,Shuka,Novel,2939,2478,,
